sku;itemName;unitUpc;caseUpc;quantity;unitPrice;total
011500;Bud Light 18 Pack (12 oz Cans);00018200001062;00018200532184;3;17.05;51.15
031100;Bud Light 20 Pack (12 oz Bottles);00018200001697;00018200530258;3;18.25;54.75
034000;Bud Light 2x 12 Pack (12 oz Bottles);00018200001697;00018200533600;3;27.5;82.5
018000;Bud Light 2x 12 Pack (12 oz Cans);00018200001062;00018200532467;2;27.5;55
020710;Bud Light 3x 8 Pack (16 oz Cans);00018200001154;00018200535741;4;33.9;135.6
025106;Bud Light 6x 4 Pack (16 oz Cans);00018200005381;00018200530449;3;33.45;100.35
025155;Bud Light Chelada with Clamato 6x 4 Pack (16 oz Cans);00018200008665;00018200963711;1;42.25;42.25
013922;Bud Light Platinum 4x 6 Pack (12 oz Bottles);00018200009075;00018200961182;1;31.1;31.1
011300;Budweiser 18 Pack (12 oz Cans);00018200000164;00018200112188;1;17.05;17.05
017700;Budweiser 2x 12 Pack (12 oz Cans);00018200000164;00018200112461;1;27.5;27.5
030504;Michelob Ultra 18 Pack (12 oz Bottles);00018200003325;00018200966248;2;21.65;43.3
012600;Michelob Ultra 18 Pack (12 oz Cans);00018200003349;00018200967214;4;21.65;86.6
015200;Michelob Ultra 24 Pack (12 oz Cans);00018200003349;00018200967153;4;28.35;113.4
036200;Michelob Ultra 2x 12 Pack (12 oz Bottles);00018200003325;00018200967696;2;30.8;61.6
019700;Michelob Ultra 2x 12 Pack (12 oz Cans);00018200003349;00018200967313;2;30.8;61.6
013353;Natural Light 2x 15 Pack (12 oz Cans);00018200000317;00018200200779;3;21.15;63.45
017100;Natural Light 30 Pack (12 oz Cans);00018200000317;00018200150302;4;22.05;88.2
024800;Natural Light 4x 6 Pack (16 oz Cans);00018200000430;00018200150432;1;22.01;22.01
047807;Shock Top Belgian White 4x 6 Pack (12 oz Bottles);00018200008672;00018200963704;1;34.15;34.15
