sku;itemName;unitUpc;caseUpc;quantity;unitPrice;total
018305;Bud Ice 15 Pack (25 oz Cans);00018200250064;00018200372513;1;31.56;31.56
011500;Bud Light 18 Pack (12 oz Cans);00018200001062;00018200532184;4;16.65;66.6
016000;Bud Light 30 Pack (12 oz Cans);00018200001062;00018200530302;2;28.1;56.2
020710;Bud Light 3x 8 Pack (16 oz Cans);00018200001154;00018200535741;2;32.7;65.4
040400;Bud Light 4x 6 Pack (12 oz Bottles);00018200001697;00018200530364;1;30.1;30.1
025106;Bud Light 6x 4 Pack (16 oz Cans);00018200005381;00018200530449;1;32.55;32.55
018309;Bud Light Chelada Extra Lime made with Clamato 15 Pack (25 oz Cans);00018200255274;00018200958519;1;42.9;42.9
018304;Bud Light Chelada with Clamato 15 Pack (25 oz Cans);00018200255083;00018200958724;1;42.9;42.9
017064;Bud Light Chelada with Clamato 2x 12 Pack (12 oz Cans);00018200002304;00018200290619;1;31.6;31.6
017700;Budweiser 2x 12 Pack (12 oz Cans);00018200000164;00018200112461;1;26.7;26.7
018700;Busch Beer 2x 12 Pack (12 oz Cans);00018200000515;00018200612466;1;21.5;21.5
018900;Busch Light 2x 12 Pack (12 oz Cans);00018200001888;00018200862489;1;21.5;21.5
020035;Happy Dad Hard Seltzer Variety Pack 2x 12 Pack (12 oz Cans);00084173968176;00084173968176;1;30.0;30.0
030504;Michelob Ultra 18 Pack (12 oz Bottles);00018200003325;00018200966248;1;21.65;21.65
012600;Michelob Ultra 18 Pack (12 oz Cans);00018200003349;00018200967214;2;21.65;43.3
015200;Michelob Ultra 24 Pack (12 oz Cans);00018200003349;00018200967153;5;28.5;142.5
036200;Michelob Ultra 2x 12 Pack (12 oz Bottles);00018200003325;00018200967696;1;31.6;31.6
024600;Michelob Ultra 4x 6 Pack (16 oz Cans);00018200001581;00018200287381;2;34.75;69.5
013353;Natural Light 2x 15 Pack (12 oz Cans);00018200000317;00018200200779;1;21.95;21.95
024800;Natural Light 4x 6 Pack (16 oz Cans);00018200000430;00018200150432;1;22.01;22.01
